uav_id,channel,window,available_points,endpoint_cycle,rolling_mean,rolling_sd,window_delta,window_slope
UAV_0020,telemetry_16,20,20,338,-701.7098635969624,1.5815313921458038,-5.2029221589957615,-0.12779107057182573
UAV_0020,telemetry_16,50,50,338,-700.0449285060837,2.2710117034637336,-5.2029221589957615,-0.10118528088323267
UAV_0020,telemetry_17,5,5,338,40.41581228213973,0.0,0.0,0.0
UAV_0020,telemetry_17,20,20,338,40.41581228213974,7.290014651212246e-15,0.0,0.0
UAV_0020,telemetry_17,50,50,338,40.41581228213973,1.218073261303029e-14,0.0,0.0
UAV_0020,telemetry_18,5,5,338,-103.0494733491394,0.04023113781672894,0.008829523487136726,0.009936843018613218
UAV_0020,telemetry_18,20,20,338,-103.07591209362859,0.041787223416582045,0.09257901088354004,0.002388898639827662
UAV_0020,telemetry_18,50,50,338,-103.09799984149414,0.047382549353734926,0.07782187244863792,0.0014211424485841323
UAV_0020,telemetry_19,5,5,338,33510.95614879449,0.3431669677464413,-0.1173511081651668,-0.05122530674561858
UAV_0020,telemetry_19,20,20,338,33510.37611168608,0.6061905370145242,1.3391416310842033,0.07766594138808607
UAV_0020,telemetry_19,50,50,338,33509.075610602245,1.2608695617354662,3.4508338548912434,0.08107771329999218
UAV_0020,telemetry_20,5,5,338,-164.8973841769026,0.0,0.0,0.0
UAV_0020,telemetry_20,20,20,338,-164.89738417690256,2.9160058604848984e-14,0.0,0.0
UAV_0020,telemetry_20,50,50,338,-164.8973841769026,0.0,0.0,0.0
UAV_0020,telemetry_21,5,5,338,34968.06094578527,1.0384510613948128,1.3243838391572353,0.11772300792508758
UAV_0020,telemetry_21,20,20,338,34967.21481166581,0.9297938495138406,2.795921438213554,0.11606337905375534
UAV_0020,telemetry_21,50,50,338,34965.924273191435,1.4070088174789805,5.0032278368016705,0.08937338560819276
UAV_0020,telemetry_22,5,5,338,23315.40496775579,51.8439156196257,-5.098859153014928,-1.4131123938350356
UAV_0020,telemetry_22,20,20,338,23259.426778340196,63.17173898923193,-24.911569004725607,4.429051983934296
UAV_0020,telemetry_22,50,50,338,23194.663983012404,80.29136896325753,192.73687598394827,3.865640036557705
UAV_0020,telemetry_23,5,5,338,-17496.763608491103,6.690346218046368,-2.5004782956675626,0.40048413640106445
UAV_0020,telemetry_23,20,20,338,-17481.094384816814,15.092770791190803,-36.3269781301351,-2.1393681610688806
UAV_0020,telemetry_23,50,50,338,-17457.76830172332,23.593466552128454,-77.35623484326425,-1.5155325711156953
UAV_0020,telemetry_24,5,5,338,-3742.434424676182,2.8682373470806835,0.9391607428901807,0.4055408298119801
UAV_0020,telemetry_24,20,20,338,-3733.7258838520124,7.481854349645119,-23.61763658153768,-1.1680050810434448
UAV_0020,telemetry_24,50,50,338,-3722.9022267344712,36.888382504766625,-44.20139383100468,-0.7942891028279218
UAV_0020,telemetry_25,5,5,338,-174.39368232938273,0.5189271113984101,-1.1545739196129432,-0.20660796456231195
UAV_0020,telemetry_25,20,20,338,-174.01540745308847,0.49894802934928234,-1.3976421132156815,-0.05983041344413045
UAV_0020,telemetry_25,50,50,338,-173.55813541387334,0.5776702980626274,-2.4002984118269524,-0.030730764476916562
UAV_0020,telemetry_26,5,5,338,-7672.298709716693,8.923071715754029,-22.533468713337243,-4.01870779600913
UAV_0020,telemetry_26,20,20,338,-7653.683481104464,15.790108449317271,-48.798594665826386,-2.488059262749422
UAV_0020,telemetry_26,50,50,338,-7621.955783054972,30.889409360127523,-98.17129044536796,-2.080161999352928
UAV_0020,telemetry_27,5,5,338,969.0302044744709,1.2710574864626038e-13,0.0,0.0
UAV_0020,telemetry_27,20,20,338,969.0302044744709,1.1664023441939594e-13,0.0,0.0
UAV_0020,telemetry_27,50,50,338,969.0302044744708,0.0,0.0,0.0
UAV_0020,telemetry_28,5,5,338,-9926.097999662441,25.929933059885617,-62.84004324552188,-12.954808190993754
UAV_0020,telemetry_28,20,20,338,-9884.312938086741,41.89152914844441,-70.45478683392139,-4.669071856433465
UAV_0020,telemetry_28,50,50,338,-9848.218386897794,47.45598931988625,-157.20782078467892,-2.49250111854849
UAV_0021,telemetry_01,5,5,220,92.58440720816199,13.921819909522885,33.96667302019024,5.8032122066990555
UAV_0021,telemetry_01,20,20,220,88.71486150912507,11.989247646567186,33.2854502117017,0.8017271701474351
UAV_0021,telemetry_01,50,50,220,86.18672513316014,10.391290811494123,26.6776035879291,0.20574144410447906
UAV_0021,telemetry_02,5,5,220,1.9493687142903808,6.390840854531489,-2.8795922209698768,0.22965433915519579
UAV_0021,telemetry_02,20,20,220,8.970693934414005,8.744191693524535,2.840004205874582,-0.51139722600768
UAV_0021,telemetry_02,50,50,220,10.92952998386686,8.620208865048836,-7.166183615281012,-0.1219656523938087
UAV_0021,telemetry_03,5,5,220,30377.82504938608,0.0,0.0,0.0
UAV_0021,telemetry_03,20,20,220,30377.825049386087,7.46497500284134e-12,0.0,0.0
UAV_0021,telemetry_03,50,50,220,30377.82504938608,0.0,0.0,0.0
UAV_0021,telemetry_04,5,5,220,-125.8946210869522,0.02541572817055847,-0.01564572825287769,-0.006827226873980408
UAV_0021,telemetry_04,20,20,220,-125.89995485794752,0.02349534523204792,0.01849040611702435,0.00035398059136700733
UAV_0021,telemetry_04,50,50,220,-125.89775023260279,0.02468084060202736,-0.02275742291325855,-0.00013782856974463295
UAV_0021,telemetry_05,5,5,220,-113.52390042864029,0.0012099290461711314,-0.0018329635667129196,-0.0005469689882261264
UAV_0021,telemetry_05,20,20,220,-113.52583132591613,0.0024037596452170067,0.004500706201000071,0.0001684021223798283
UAV_0021,telemetry_05,50,50,220,-113.52556393979435,0.0024603456444603137,-0.00271973456013086,-1.3853352654430993e-06
UAV_0021,telemetry_06,5,5,220,-142.89487203865392,0.8534421102439642,-0.7213753433574936,-0.2176649907561341
UAV_0021,telemetry_06,20,20,220,-142.38183139732342,0.9599010397598157,-0.8353426285059413,-0.07402176582861611
UAV_0021,telemetry_06,50,50,220,-141.40783692113845,1.2471466719981674,-1.788409705407048,-0.06483561761574327
UAV_0021,telemetry_07,5,5,220,140.71160362240556,0.04707604124451628,0.08594869902555047,0.025784609707665142
UAV_0021,telemetry_07,20,20,220,140.6858190126979,0.026454451377029148,0.08594869902555047,0.0023264309510675316
UAV_0021,telemetry_07,50,50,220,140.67550516881485,0.02740033916952288,0.08594869902555047,0.0008543280047197574
UAV_0021,telemetry_08,5,5,220,-4680.605940223165,0.0,0.0,0.0
UAV_0021,telemetry_08,20,20,220,-4680.605940223164,9.331218753551675e-13,0.0,0.0
UAV_0021,telemetry_08,50,50,220,-4680.605940223166,9.187283872526776e-13,0.0,0.0
UAV_0021,telemetry_09,5,5,220,-154.81869862131487,18.31446537532698,26.069089675089884,9.098005515605067
UAV_0021,telemetry_09,20,20,220,-155.54354763052316,9.946074240903679,9.879341415566842,0.3296313523783271
UAV_0021,telemetry_09,50,50,220,-157.29075158957693,8.800709382183497,4.45190160015909,0.10654580424087735
UAV_0021,telemetry_10,5,5,220,-61.92016392165434,0.8291783797393681,0.1677197819536218,-0.16021224354430003
UAV_0021,telemetry_10,20,20,220,-62.41815493225731,0.945641355416523,-0.7336463748066606,0.006910817679366638
UAV_0021,telemetry_10,50,50,220,-62.31862276580838,1.1910008899312554,0.4293698906826151,-0.007534920612485422
